Year,Month,Day,yeardd,TMAX_F,TMIN_F
1891,12,02,1891.917808,45,36
1891,12,03,1891.920548,55,40
1891,12,04,1891.923288,59,45
1891,12,05,1891.926027,53,41
1891,12,06,1891.928767,56,42
1891,12,07,1891.931507,57,36
1891,12,08,1891.934247,41,34
1891,12,09,1891.936986,50,36
1891,12,10,1891.939726,54,40
1891,12,11,1891.942466,51,41
1891,12,12,1891.945205,47,35
1891,12,13,1891.947945,52,37
1891,12,14,1891.950685,53,41
1891,12,15,1891.953425,53,41
1891,12,16,1891.956164,60,32
1891,12,17,1891.958904,31,14
1891,12,18,1891.961644,32,17
1891,12,19,1891.964384,39,28
1891,12,20,1891.967123,41,30
1891,12,21,1891.969863,49,38
1891,12,22,1891.972603,52,38
1891,12,23,1891.975342,66,50
1891,12,24,1891.978082,61,44
1891,12,25,1891.980822,51,44
1891,12,26,1891.983562,59,44
1891,12,27,1891.986301,44,31
1891,12,28,1891.989041,39,28
1891,12,29,1891.991781,53,37
1891,12,30,1891.994521,50,32
1891,12,31,1891.99726,35,26
1892,01,01,1892,48,29
1892,01,02,1892.002732,55,40
1892,01,03,1892.005464,39,25
1892,01,04,1892.008197,29,21
1892,01,05,1892.010929,38,25
1892,01,06,1892.013661,35,26
1892,01,07,1892.016393,33,24
1892,01,08,1892.019126,35,19
1892,01,09,1892.021858,34,25
1892,01,10,1892.02459,25,22
1892,01,11,1892.027322,33,24
1892,01,12,1892.030055,39,31
1892,01,13,1892.032787,51,38
1892,01,14,1892.035519,59,44
1892,01,15,1892.038251,44,24
1892,01,16,1892.040984,28,19
1892,01,17,1892.043716,33,17
1892,01,18,1892.046448,48,28
1892,01,19,1892.04918,50,22
1892,01,20,1892.051913,22,10
1892,01,21,1892.054645,32,11
1892,01,22,1892.057377,39,22
1892,01,23,1892.060109,41,31
1892,01,24,1892.062842,36,27
1892,01,25,1892.065574,46,35
1892,01,26,1892.068306,38,9
1892,01,27,1892.071038,20,10
1892,01,28,1892.07377,36,19
1892,01,29,1892.076503,47,34
1892,01,30,1892.079235,40,32
1892,01,31,1892.081967,38,30
1892,02,01,1892.084699,41,31
1892,02,02,1892.087432,44,36
1892,02,03,1892.090164,40,33
1892,02,04,1892.092896,38,30
1892,02,05,1892.095628,31,18
1892,02,06,1892.098361,33,14
1892,02,07,1892.101093,39,26
1892,02,08,1892.103825,50,38
1892,02,09,1892.106557,42,32
1892,02,10,1892.10929,42,27
1892,02,11,1892.112022,39,33
1892,02,12,1892.114754,32,16
1892,02,13,1892.117486,24,14
1892,02,14,1892.120219,45,19
1892,02,15,1892.122951,46,28
1892,02,16,1892.125683,27,19
1892,02,17,1892.128415,25,15
1892,02,18,1892.131148,45,19
1892,02,19,1892.13388,42,29
1892,02,20,1892.136612,40,37
1892,02,21,1892.139344,41,37
1892,02,22,1892.142077,46,37
1892,02,23,1892.144809,44,35
1892,02,24,1892.147541,40,35
1892,02,25,1892.150273,43,35
1892,02,26,1892.153005,48,37
1892,02,27,1892.155738,39,25
1892,02,28,1892.15847,32,23
1892,02,29,1892.161202,38,30
1892,03,01,1892.163934,36,31
1892,03,02,1892.166667,30,24
1892,03,03,1892.169399,36,23
1892,03,04,1892.172131,42,20
1892,03,05,1892.174863,38,28
1892,03,06,1892.177596,40,31
1892,03,07,1892.180328,51,32
1892,03,08,1892.18306,42,37
1892,03,09,1892.185792,48,38
1892,03,10,1892.188525,51,30
1892,03,11,1892.191257,33,23
1892,03,12,1892.193989,42,23
1892,03,13,1892.196721,31,21
1892,03,14,1892.199454,28,17
1892,03,15,1892.202186,29,19
1892,03,16,1892.204918,36,20
1892,03,17,1892.20765,36,20
1892,03,18,1892.210383,31,25
1892,03,19,1892.213115,35,24
1892,03,20,1892.215847,35,23
1892,03,21,1892.218579,33,19
1892,03,22,1892.221311,41,22
1892,03,23,1892.224044,49,39
1892,03,24,1892.226776,45,34
1892,03,25,1892.229508,56,36
1892,03,26,1892.23224,55,40
1892,03,27,1892.234973,46,37
1892,03,28,1892.237705,49,35
1892,03,29,1892.240437,47,34
1892,03,30,1892.243169,50,30
1892,03,31,1892.245902,49,34
1892,04,01,1892.248634,51,36
1892,04,02,1892.251366,61,47
1892,04,03,1892.254098,75,59
1892,04,04,1892.256831,80,62
1892,04,05,1892.259563,70,60
1892,04,06,1892.262295,73,48
1892,04,07,1892.265027,57,42
1892,04,08,1892.26776,67,48
1892,04,09,1892.270492,51,33
1892,04,10,1892.273224,43,32
1892,04,11,1892.275956,43,33
1892,04,12,1892.278689,43,31
1892,04,13,1892.281421,52,33
1892,04,14,1892.284153,45,36
1892,04,15,1892.286885,50,37
1892,04,16,1892.289617,46,36
1892,04,17,1892.29235,49,36
1892,04,18,1892.295082,52,40
1892,04,19,1892.297814,52,38
1892,04,20,1892.300546,60,40
1892,04,21,1892.303279,49,44
1892,04,22,1892.306011,56,47
1892,04,23,1892.308743,61,50
1892,04,24,1892.311475,61,40
1892,04,25,1892.314208,50,32
1892,04,26,1892.31694,60,38
1892,04,27,1892.319672,61,43
1892,04,28,1892.322404,60,45
1892,04,29,1892.325137,58,42
1892,04,30,1892.327869,53,40
1892,05,01,1892.330601,64,45
1892,05,02,1892.333333,81,55
1892,05,03,1892.336066,68,50
1892,05,04,1892.338798,80,49
1892,05,05,1892.34153,67,50
1892,05,06,1892.344262,63,52
1892,05,07,1892.346995,60,44
1892,05,08,1892.349727,62,42
1892,05,09,1892.352459,71,48
1892,05,10,1892.355191,68,48
1892,05,11,1892.357923,65,54
1892,05,12,1892.360656,63,54
1892,05,13,1892.363388,60,52
1892,05,14,1892.36612,56,51
1892,05,15,1892.368852,74,54
1892,05,16,1892.371585,78,60
1892,05,17,1892.374317,75,56
1892,05,18,1892.377049,76,57
1892,05,19,1892.379781,58,48
1892,05,20,1892.382514,55,46
1892,05,21,1892.385246,50,46
1892,05,22,1892.387978,55,45
1892,05,23,1892.39071,60,48
1892,05,24,1892.393443,65,48
1892,05,25,1892.396175,76,55
1892,05,26,1892.398907,80,61
1892,05,27,1892.401639,67,56
1892,05,28,1892.404372,68,52
1892,05,29,1892.407104,74,56
1892,05,30,1892.409836,76,63
1892,05,31,1892.412568,80,61
1892,06,01,1892.415301,87,68
1892,06,02,1892.418033,88,69
1892,06,03,1892.420765,80,64
1892,06,04,1892.423497,67,61
1892,06,05,1892.42623,80,61
1892,06,06,1892.428962,83,68
1892,06,07,1892.431694,77,59
1892,06,08,1892.434426,70,58
1892,06,09,1892.437158,75,64
1892,06,10,1892.439891,68,62
1892,06,11,1892.442623,76,58
1892,06,12,1892.445355,88,63
1892,06,13,1892.448087,95,72
1892,06,14,1892.45082,94,72
1892,06,15,1892.453552,83,68
1892,06,16,1892.456284,80,66
1892,06,17,1892.459016,93,73
1892,06,18,1892.461749,74,62
1892,06,19,1892.464481,83,61
1892,06,20,1892.467213,88,76
1892,06,21,1892.469945,91,75
1892,06,22,1892.472678,89,72
1892,06,23,1892.47541,86,68
1892,06,24,1892.478142,81,66
1892,06,25,1892.480874,79,67
1892,06,26,1892.483607,80,64
1892,06,27,1892.486339,76,68
1892,06,28,1892.489071,77,70
1892,06,29,1892.491803,82,66
1892,06,30,1892.494536,85,71
1892,07,01,1892.497268,71,62
1892,07,02,1892.5,77,61
1892,07,03,1892.502732,88,70
1892,07,04,1892.505464,74,61
1892,07,05,1892.508197,77,59
1892,07,06,1892.510929,79,61
1892,07,07,1892.513661,77,60
1892,07,08,1892.516393,82,62
1892,07,09,1892.519126,78,64
1892,07,10,1892.521858,88,67
1892,07,11,1892.52459,86,70
1892,07,12,1892.527322,91,70
1892,07,13,1892.530055,92,73
1892,07,14,1892.532787,87,72
1892,07,15,1892.535519,90,72
1892,07,16,1892.538251,77,60
1892,07,17,1892.540984,76,57
1892,07,18,1892.543716,82,61
1892,07,19,1892.546448,80,64
1892,07,20,1892.54918,83,65
1892,07,21,1892.551913,82,59
1892,07,22,1892.554645,86,65
1892,07,23,1892.557377,89,65
1892,07,24,1892.560109,89,71
1892,07,25,1892.562842,93,77
1892,07,26,1892.565574,96,78
1892,07,27,1892.568306,91,74
1892,07,28,1892.571038,97,75
1892,07,29,1892.57377,97,77
1892,07,30,1892.576503,86,75
1892,07,31,1892.579235,74,67
1892,08,01,1892.581967,79,66
1892,08,02,1892.584699,73,67
1892,08,03,1892.587432,83,67
1892,08,04,1892.590164,88,69
1892,08,05,1892.592896,81,70
1892,08,06,1892.595628,85,69
1892,08,07,1892.598361,84,68
1892,08,08,1892.601093,87,69
1892,08,09,1892.603825,95,76
1892,08,10,1892.606557,89,73
1892,08,11,1892.60929,93,75
1892,08,12,1892.612022,83,69
1892,08,13,1892.614754,76,65
1892,08,14,1892.617486,78,62
1892,08,15,1892.620219,83,64
1892,08,16,1892.622951,83,65
1892,08,17,1892.625683,89,68
1892,08,18,1892.628415,88,71
1892,08,19,1892.631148,86,73
1892,08,20,1892.63388,83,70
1892,08,21,1892.636612,83,71
1892,08,22,1892.639344,82,65
1892,08,23,1892.642077,81,65
1892,08,24,1892.644809,82,68
1892,08,25,1892.647541,83,71
1892,08,26,1892.650273,75,63
1892,08,27,1892.653005,68,61
1892,08,28,1892.655738,75,60
1892,08,29,1892.65847,74,63
1892,08,30,1892.661202,75,67
1892,08,31,1892.663934,81,67
1892,09,01,1892.666667,69,55
1892,09,02,1892.669399,69,52
1892,09,03,1892.672131,75,55
1892,09,04,1892.674863,71,58
1892,09,05,1892.677596,84,59
1892,09,06,1892.680328,71,56
1892,09,07,1892.68306,69,52
1892,09,08,1892.685792,68,55
1892,09,09,1892.688525,74,59
1892,09,10,1892.691257,72,56
1892,09,11,1892.693989,73,55
1892,09,12,1892.696721,75,61
1892,09,13,1892.699454,74,62
1892,09,14,1892.702186,77,64
1892,09,15,1892.704918,71,59
1892,09,16,1892.70765,74,57
1892,09,17,1892.710383,71,56
1892,09,18,1892.713115,81,60
1892,09,19,1892.715847,81,60
1892,09,20,1892.718579,67,52
1892,09,21,1892.721311,69,52
1892,09,22,1892.724044,67,57
1892,09,23,1892.726776,74,65
1892,09,24,1892.729508,74,67
1892,09,25,1892.73224,81,68
1892,09,26,1892.734973,72,55
1892,09,27,1892.737705,64,51
1892,09,28,1892.740437,76,55
1892,09,29,1892.743169,64,53
1892,09,30,1892.745902,71,49
1892,10,01,1892.748634,75,47
1892,10,02,1892.751366,58,41
1892,10,03,1892.754098,61,46
1892,10,04,1892.756831,68,51
1892,10,05,1892.759563,51,38
1892,10,06,1892.762295,54,37
1892,10,07,1892.765027,67,44
1892,10,08,1892.76776,69,53
1892,10,09,1892.770492,58,45
1892,10,10,1892.773224,59,41
1892,10,11,1892.775956,67,47
1892,10,12,1892.778689,58,50
1892,10,13,1892.781421,63,50
1892,10,14,1892.784153,76,53
1892,10,15,1892.786885,69,52
1892,10,16,1892.789617,69,56
1892,10,17,1892.79235,61,54
1892,10,18,1892.795082,60,53
1892,10,19,1892.797814,66,51
1892,10,20,1892.800546,62,48
1892,10,21,1892.803279,59,48
1892,10,22,1892.806011,62,45
1892,10,23,1892.808743,59,44
1892,10,24,1892.811475,51,40
1892,10,25,1892.814208,48,39
1892,10,26,1892.81694,52,43
1892,10,27,1892.819672,55,42
1892,10,28,1892.822404,57,44
1892,10,29,1892.825137,53,46
1892,10,30,1892.827869,51,43
1892,10,31,1892.830601,55,42
1892,11,01,1892.833333,58,45
1892,11,02,1892.836066,57,51
1892,11,03,1892.838798,67,52
1892,11,04,1892.84153,55,47
1892,11,05,1892.844262,47,34
1892,11,06,1892.846995,47,33
1892,11,07,1892.849727,62,44
1892,11,08,1892.852459,63,41
1892,11,09,1892.855191,41,35
1892,11,10,1892.857923,46,37
1892,11,11,1892.860656,43,32
1892,11,12,1892.863388,43,37
1892,11,13,1892.86612,49,36
1892,11,14,1892.868852,57,41
1892,11,15,1892.871585,59,49
1892,11,16,1892.874317,63,55
1892,11,17,1892.877049,60,48
1892,11,18,1892.879781,63,43
1892,11,19,1892.882514,49,40
1892,11,20,1892.885246,45,36
1892,11,21,1892.887978,46,36
1892,11,22,1892.89071,40,30
1892,11,23,1892.893443,32,25
1892,11,24,1892.896175,34,25
1892,11,25,1892.898907,38,32
1892,11,26,1892.901639,35,29
1892,11,27,1892.904372,42,29
1892,11,28,1892.907104,44,38
1892,11,29,1892.909836,37,32
1892,11,30,1892.912568,34,28
1892,12,01,1892.915301,35,28
1892,12,02,1892.918033,41,33
1892,12,03,1892.920765,46,36
1892,12,04,1892.923497,40,35
1892,12,05,1892.92623,36,30
1892,12,06,1892.928962,42,30
1892,12,07,1892.931694,50,40
1892,12,08,1892.934426,58,44
1892,12,09,1892.937158,48,38
1892,12,10,1892.939891,44,35
1892,12,11,1892.942623,41,33
1892,12,12,1892.945355,37,30
1892,12,13,1892.948087,40,34
1892,12,14,1892.95082,45,37
1892,12,15,1892.953552,43,37
1892,12,16,1892.956284,41,35
1892,12,17,1892.959016,44,36
1892,12,18,1892.961749,40,32
1892,12,19,1892.964481,41,33
1892,12,20,1892.967213,37,21
1892,12,21,1892.969945,31,21
1892,12,22,1892.972678,28,21
1892,12,23,1892.97541,26,15
1892,12,24,1892.978142,22,10
1892,12,25,1892.980874,24,18
1892,12,26,1892.983607,20,12
1892,12,27,1892.986339,28,12
1892,12,28,1892.989071,23,16
1892,12,29,1892.991803,26,16
1892,12,30,1892.994536,31,20
1892,12,31,1892.997268,32,20
1893,01,01,1893,52,30
1893,01,02,1893.00274,51,34
1893,01,03,1893.005479,34,17
1893,01,04,1893.008219,29,15
1893,01,05,1893.010959,28,19
1893,01,06,1893.013699,27,15
1893,01,07,1893.016438,27,16
1893,01,08,1893.019178,27,16
1893,01,09,1893.021918,36,18
1893,01,10,1893.024658,29,5
1893,01,11,1893.027397,15,5
1893,01,12,1893.030137,18,12
1893,01,13,1893.032877,16,10
1893,01,14,1893.035616,17,11
1893,01,15,1893.038356,19,9
1893,01,16,1893.041096,17,1
1893,01,17,1893.043836,17,5
1893,01,18,1893.046575,25,8
1893,01,19,1893.049315,27,13
1893,01,20,1893.052055,22,15
1893,01,21,1893.054795,26,14
1893,01,22,1893.057534,30,12
1893,01,23,1893.060274,35,22
1893,01,24,1893.063014,38,30
1893,01,25,1893.065753,41,30
1893,01,26,1893.068493,38,25
1893,01,27,1893.071233,38,27
1893,01,28,1893.073973,31,25
1893,01,29,1893.076712,43,30
1893,01,30,1893.079452,36,29
1893,01,31,1893.082192,37,29
1893,02,01,1893.084932,35,28
1893,02,02,1893.087671,35,30
1893,02,03,1893.090411,42,30
1893,02,04,1893.093151,30,9
1893,02,05,1893.09589,25,5
1893,02,06,1893.09863,43,20
1893,02,07,1893.10137,45,20
1893,02,08,1893.10411,24,14
1893,02,09,1893.106849,39,20
1893,02,10,1893.109589,54,39
1893,02,11,1893.112329,38,30
1893,02,12,1893.115068,39,27
1893,02,13,1893.117808,36,30
1893,02,14,1893.120548,44,31
1893,02,15,1893.123288,49,37
1893,02,16,1893.126027,46,29
1893,02,17,1893.128767,28,17
1893,02,18,1893.131507,28,17
1893,02,19,1893.134247,36,21
1893,02,20,1893.136986,25,9
1893,02,21,1893.139726,30,8
1893,02,22,1893.142466,35,25
1893,02,23,1893.145205,38,22
1893,02,24,1893.147945,38,25
1893,02,25,1893.150685,40,24
1893,02,26,1893.153425,35,24
1893,02,27,1893.156164,37,22
1893,02,28,1893.158904,34,21
1893,03,01,1893.161644,37,29
1893,03,02,1893.164384,35,26
1893,03,03,1893.167123,37,28
1893,03,04,1893.169863,31,20
1893,03,05,1893.172603,26,15
1893,03,06,1893.175342,33,21
1893,03,07,1893.178082,40,28
1893,03,08,1893.180822,47,31
1893,03,09,1893.183562,43,37
1893,03,10,1893.186301,41,35
1893,03,11,1893.189041,46,35
1893,03,12,1893.191781,50,40
1893,03,13,1893.194521,49,38
1893,03,14,1893.19726,50,36
1893,03,15,1893.2,41,20
1893,03,16,1893.20274,28,17
1893,03,17,1893.205479,36,21
1893,03,18,1893.208219,40,26
1893,03,19,1893.210959,36,22
1893,03,20,1893.213699,45,30
1893,03,21,1893.216438,50,37
1893,03,22,1893.219178,44,36
1893,03,23,1893.221918,37,33
1893,03,24,1893.224658,47,33
1893,03,25,1893.227397,50,39
1893,03,26,1893.230137,45,35
1893,03,27,1893.232877,43,32
1893,03,28,1893.235616,34,26
1893,03,29,1893.238356,42,22
1893,03,30,1893.241096,49,29
1893,03,31,1893.243836,50,36
1893,04,01,1893.246575,70,44
1893,04,02,1893.249315,48,35
1893,04,03,1893.252055,54,37
1893,04,04,1893.254795,72,47
1893,04,05,1893.257534,57,40
1893,04,06,1893.260274,43,36
1893,04,07,1893.263014,40,35
1893,04,08,1893.265753,60,38
1893,04,09,1893.268493,56,41
1893,04,10,1893.271233,47,38
1893,04,11,1893.273973,56,37
1893,04,12,1893.276712,51,39
1893,04,13,1893.279452,53,46
1893,04,14,1893.282192,59,45
1893,04,15,1893.284932,48,38
1893,04,16,1893.287671,54,35
1893,04,17,1893.290411,51,38
1893,04,18,1893.293151,56,40
1893,04,19,1893.29589,55,39
1893,04,20,1893.29863,43,37
1893,04,21,1893.30137,57,40
1893,04,22,1893.30411,52,42
1893,04,23,1893.306849,51,39
1893,04,24,1893.309589,56,38
1893,04,25,1893.312329,50,44
1893,04,26,1893.315068,53,35
1893,04,27,1893.317808,46,40
1893,04,28,1893.320548,66,45
1893,04,29,1893.323288,56,50
1893,04,30,1893.326027,58,47
1893,05,01,1893.328767,46,43
1893,05,02,1893.331507,66,44
1893,05,03,1893.334247,51,45
1893,05,04,1893.336986,53,45
1893,05,05,1893.339726,62,45
1893,05,06,1893.342466,59,47
1893,05,07,1893.345205,55,44
1893,05,08,1893.347945,63,46
1893,05,09,1893.350685,66,50
1893,05,10,1893.353425,73,47
1893,05,11,1893.356164,80,54
1893,05,12,1893.358904,73,56
1893,05,13,1893.361644,56,53
1893,05,14,1893.364384,62,54
1893,05,15,1893.367123,74,53
1893,05,16,1893.369863,62,59
1893,05,17,1893.372603,60,51
1893,05,18,1893.375342,60,50
1893,05,19,1893.378082,60,47
1893,05,20,1893.380822,70,47
1893,05,21,1893.383562,85,63
1893,05,22,1893.386301,78,61
1893,05,23,1893.389041,83,63
1893,05,24,1893.391781,68,55
1893,05,25,1893.394521,77,52
1893,05,26,1893.39726,64,55
1893,05,27,1893.4,55,51
1893,05,28,1893.40274,64,54
1893,05,29,1893.405479,63,52
1893,05,30,1893.408219,68,49
1893,05,31,1893.410959,70,56
1893,06,01,1893.413699,71,55
1893,06,02,1893.416438,67,54
1893,06,03,1893.419178,74,59
1893,06,04,1893.421918,79,61
1893,06,05,1893.424658,90,64
1893,06,06,1893.427397,88,68
1893,06,07,1893.430137,70,59
1893,06,08,1893.432877,74,56
1893,06,09,1893.435616,74,58
1893,06,10,1893.438356,86,59
1893,06,11,1893.441096,90,67
1893,06,12,1893.443836,70,60
1893,06,13,1893.446575,71,61
1893,06,14,1893.449315,79,64
1893,06,15,1893.452055,83,67
1893,06,16,1893.454795,69,58
1893,06,17,1893.457534,62,54
1893,06,18,1893.460274,84,60
1893,06,19,1893.463014,91,69
1893,06,20,1893.465753,95,71
1893,06,21,1893.468493,89,74
1893,06,22,1893.471233,74,62
1893,06,23,1893.473973,71,60
1893,06,24,1893.476712,78,56
1893,06,25,1893.479452,76,60
1893,06,26,1893.482192,63,56
1893,06,27,1893.484932,63,56
1893,06,28,1893.487671,69,54
1893,06,29,1893.490411,77,54
1893,06,30,1893.493151,78,59
1893,07,01,1893.49589,83,61
1893,07,02,1893.49863,83,64
1893,07,03,1893.50137,82,64
1893,07,04,1893.50411,77,63
1893,07,05,1893.506849,81,62
1893,07,06,1893.509589,80,65
1893,07,07,1893.512329,80,67
1893,07,08,1893.515068,87,69
1893,07,09,1893.517808,80,65
1893,07,10,1893.520548,75,60
1893,07,11,1893.523288,81,57
1893,07,12,1893.526027,83,68
1893,07,13,1893.528767,89,73
1893,07,14,1893.531507,76,66
1893,07,15,1893.534247,80,68
1893,07,16,1893.536986,91,71
1893,07,17,1893.539726,89,73
1893,07,18,1893.542466,90,70
1893,07,19,1893.545205,85,70
1893,07,20,1893.547945,84,66
1893,07,21,1893.550685,86,65
1893,07,22,1893.553425,91,69
1893,07,23,1893.556164,77,63
1893,07,24,1893.558904,74,56
1893,07,25,1893.561644,87,58
1893,07,26,1893.564384,94,74
1893,07,27,1893.567123,76,62
1893,07,28,1893.569863,80,59
1893,07,29,1893.572603,78,67
1893,07,30,1893.575342,84,69
1893,07,31,1893.578082,84,68
1893,08,01,1893.580822,83,67
1893,08,02,1893.583562,82,65
1893,08,03,1893.586301,81,64
1893,08,04,1893.589041,75,65
1893,08,05,1893.591781,85,67
1893,08,06,1893.594521,84,67
1893,08,07,1893.59726,78,59
1893,08,08,1893.6,84,62
1893,08,09,1893.60274,89,68
1893,08,10,1893.605479,86,71
1893,08,11,1893.608219,89,67
1893,08,12,1893.610959,90,72
1893,08,13,1893.613699,75,61
1893,08,14,1893.616438,72,56
1893,08,15,1893.619178,83,58
1893,08,16,1893.621918,85,65
1893,08,17,1893.624658,81,71
1893,08,18,1893.627397,80,65
1893,08,19,1893.630137,79,66
1893,08,20,1893.632877,70,67
1893,08,21,1893.635616,76,66
1893,08,22,1893.638356,81,63
1893,08,23,1893.641096,74,66
1893,08,24,1893.643836,79,70
1893,08,25,1893.646575,93,71
1893,08,26,1893.649315,90,76
1893,08,27,1893.652055,90,76
1893,08,28,1893.654795,85,76
1893,08,29,1893.657534,84,69
1893,08,30,1893.660274,77,61
1893,08,31,1893.663014,73,59
1893,09,01,1893.665753,71,62
1893,09,02,1893.668493,72,55
1893,09,03,1893.671233,69,50
1893,09,04,1893.673973,74,56
1893,09,05,1893.676712,82,62
1893,09,06,1893.679452,74,64
1893,09,07,1893.682192,78,60
1893,09,08,1893.684932,69,57
1893,09,09,1893.687671,72,54
1893,09,10,1893.690411,80,61
1893,09,11,1893.693151,68,58
1893,09,12,1893.69589,71,55
1893,09,13,1893.69863,75,60
1893,09,14,1893.70137,76,65
1893,09,15,1893.70411,76,66
1893,09,16,1893.706849,71,60
1893,09,17,1893.709589,69,58
1893,09,18,1893.712329,65,54
1893,09,19,1893.715068,82,63
1893,09,20,1893.717808,74,58
1893,09,21,1893.720548,67,53
1893,09,22,1893.723288,77,54
1893,09,23,1893.726027,71,57
1893,09,24,1893.728767,71,54
1893,09,25,1893.731507,76,59
1893,09,26,1893.734247,59,49
1893,09,27,1893.736986,56,49
1893,09,28,1893.739726,63,47
1893,09,29,1893.742466,55,46
1893,09,30,1893.745205,58,44
1893,10,01,1893.747945,66,45
1893,10,02,1893.750685,70,49
1893,10,03,1893.753425,70,55
1893,10,04,1893.756164,59,56
1893,10,05,1893.758904,70,56
1893,10,06,1893.761644,64,55
1893,10,07,1893.764384,72,59
1893,10,08,1893.767123,70,52
1893,10,09,1893.769863,78,57
1893,10,10,1893.772603,67,51
1893,10,11,1893.775342,66,49
1893,10,12,1893.778082,68,50
1893,10,13,1893.780822,70,54
1893,10,14,1893.783562,73,55
1893,10,15,1893.786301,56,47
1893,10,16,1893.789041,47,41
1893,10,17,1893.791781,60,38
